objectId,objectUrl,images,title,object_name,artist,date,description,dimensions,credit_line,collection,object_number
DB9CBA57-CD58-4FD6-AA4B-773664222822,https://hiculturearts.pastperfectonline.com/webobject/DB9CBA57-CD58-4FD6-AA4B-773664222822,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199204.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/199204-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/199204-5.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/199204-10.jpg']",Police Heritage Quilt,Quilt,Elizabeth Akana,1992,"This Hawaiian quilt honors Honolulu's police and their rich history, Elizabeth Akana was commissioned to design and fabricate an original Hawaiian quilt based on the design of Hawaiian flags and police badges throughout Honolulu's history. The quilt depicts Hawaiian flags and police badges throughout Honolulu's history and highlight: the Kapu System prior to 1819 with a feather helmet or mahiole; the Marshall of the Hawaiian Islands from 1845 to 1900; the City and County of Honolulu Territorial Sheriff between 1900 and 1931; the Honolulu Police between 1932 and 1952; and the Honolulu Police Department with the badge in use when the quilt was made in 1991.",H-6 W-6 feet,City and County of Honolulu Purchase,City & County of Honolulu,1992.04
EF151A0B-B182-40C6-A385-932521632796,https://hiculturearts.pastperfectonline.com/webobject/EF151A0B-B182-40C6-A385-932521632796,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197805.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197805-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197805-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197805-4.jpg']",Pool Too,Mural,Maile Yawata,1978,Acrylic wall mural. Located at the Palolo Recreation Center Pool.,H-8 W-95 feet,,City & County of Honolulu,1978.05
29AA3302-9210-46F4-9671-801448463470,https://hiculturearts.pastperfectonline.com/webobject/29AA3302-9210-46F4-9671-801448463470,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19780502-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/009/19780502.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/19780502-3.jpg']",Pool Too,"Print, Photographic",Maile Yawata,1978,"Tiled photographic color print of the mural ""Pool Too"" by Maile Yawata mounted on mat board, of nine individual parts.",H-20 W-60 inches,,City and County of Honolulu Collection,1978.05.02
3FAD9766-7803-42A7-AB0E-444885319792,https://hiculturearts.pastperfectonline.com/webobject/3FAD9766-7803-42A7-AB0E-444885319792,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200207.jpg'],Poseidon,Bust,,1984,"The head of Poseidon from the bronze over life-size statue of the god. Original found in sea off Cape Artemission (North Euboea) in 1928. Original is an outstanding work by an Early Classical Period artist, probably Kalamis, around 450 B.C.Plaster bust of Poseidon with a verdigris patina copied from a bronze Greek original, mounted on a wooden base.",H-27.5 W-12 inches,Gift of Nikos V. Skoulas,City & County of Honolulu,2002.07
66931CD5-305A-474E-9DC4-463407622127,https://hiculturearts.pastperfectonline.com/webobject/66931CD5-305A-474E-9DC4-463407622127,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19880801.jpg'],Potted Plant,Painting,Donald Hutchison,1988,Watercolor painting of a potted plant with a pumpkin.,H-14 W-16.25 inches,Gift of Arts in the Parks,City & County of Honolulu,1988.08.01
12C4968E-209C-4801-8D7D-795355152435,https://hiculturearts.pastperfectonline.com/webobject/12C4968E-209C-4801-8D7D-795355152435,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197403.jpg'],Poverty,"Print, Photographic",Clarence Maki,1974,Photograph of three children on a railroad track.,H-26.5 W-21.49 inches,City and County of Honolulu Purchase,City & County of Honolulu,1974.03
6591C762-D118-44C7-9620-344769324033,https://hiculturearts.pastperfectonline.com/webobject/6591C762-D118-44C7-9620-344769324033,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199402.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/199402-2.jpg']",Prayer Tablet For Those Who Wander Dead Roads,Sculpture,Douglas Masato Doi,1991,The work is derived from tablets used in Buddhist memorial services to call the name and spirit of the departed.,H-33 W-19 D-10 inches,City & County of Honolulu Purchase,City & County of Honolulu,1994.02
061EC9FD-BBA1-47BE-AD6F-946511393865,https://hiculturearts.pastperfectonline.com/webobject/061EC9FD-BBA1-47BE-AD6F-946511393865,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197818.jpg'],Prayer Wheels,Sculpture,Wilfred Yamasawa,1978,Kinetic sculpture never completed by artist. Located at Foster Botanical Garden.,H-180 W-360 inches,,Department of Parks & Recreation Collection,1978.18
70CECB35-C238-4280-8636-121849797737,https://hiculturearts.pastperfectonline.com/webobject/70CECB35-C238-4280-8636-121849797737,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200105-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/002_200105.jpg']",Prince Jonah Kuhio Kalaniana'ole,Sculpture,Sean Browne,2001,Bronze figure of Prince Jonah Kuhio Kalanianaole. Located at Kuhio Beach.,H-85 inches,City and County of Honolulu Purchase,City and County of Honolulu Collection,2001.05
ABAF5CF4-07B2-4020-8F43-130120032467,https://hiculturearts.pastperfectonline.com/webobject/ABAF5CF4-07B2-4020-8F43-130120032467,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990804.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990804-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990804-4.jpg']",Prince Jonah Kuhio Kalaniana‘ole Piikoi,Sign,Charles Palumbo,1999,Waikiki Historic Trail marker shaped like a surfboard with a porcelain enamel metal sign attached. Located at Kuhio Beach near Ohua Street.,H-6.5 W-3 D-1 feet,City and County of Honolulu Purchase,City and County of Honolulu Collection,1999.08.04
8234EF78-B8FB-4E50-82D3-841239338695,https://hiculturearts.pastperfectonline.com/webobject/8234EF78-B8FB-4E50-82D3-841239338695,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199911.jpg'],Princess Ka‘iulani,"Print, Photographic",,1999,"Photographic print of the City's ""Princess Kaiulani"" statue, matted and framed with brass plaque. Plaque reads: Dedicated in honor of Princess Kaiulani on October 16, 1999 at Princess Kaiulani Park, Waikiki.",H-16.75 W-13.75 D-0.875 inches,,Mayor's Office of Culture & the Arts Collection,1999.11
E2D7A86A-3691-4FBE-AAAC-201326974180,https://hiculturearts.pastperfectonline.com/webobject/E2D7A86A-3691-4FBE-AAAC-201326974180,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199903-5.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199903-2.jpg']",Princess Ka‘iulani,Sculpture,Jan Gordon Fisher,1999,"Large than life-size bronze figure of Princess Kaiulani with a peacock at her feet, eating from her hand. Located at Kaiulani Park.",H-89 W-36 D-61 inches,Gift of Outrigger Hotels and Resorts on behalf of the Kelly Family,City and County of Honolulu Collection,1999.03
773F4E82-488E-464D-B483-281832302247,https://hiculturearts.pastperfectonline.com/webobject/773F4E82-488E-464D-B483-281832302247,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990802-5.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990802-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990802-4.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19990802.jpg']",Princess Ka‘iulani,Sign,Charles Palumbo,1999,Waikiki Historic Trail marker shaped like a surfboard with a porcelain enamel metal sign attached. Located at Kaiulani Park.,H-6.5 W-3 D-1 feet,City and County of Honolulu Purchase,City and County of Honolulu Collection,1999.08.02
B5CAE067-7C58-47FB-ADF6-335951146200,https://hiculturearts.pastperfectonline.com/webobject/B5CAE067-7C58-47FB-ADF6-335951146200,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/195502-10.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/195502-8.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/195502-9.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/011/195502-13.jpg']",Private First Class Herbert K. Pililaau Field,Plaque,,1955,"A pair of bronze dedication plaques for the Herbert K. Pililaau Community Park. The plaques read: ""Private First Class Herbert K. Pililaau Field named in honor of the first recipient in Hawaii of the Congressional Medal of Honor of the United States of America, posthumously awarded for conscious gallantry and intrepidity at the risk of his life above and beyond the call of duty in action against the enemy near Pia-Ri Korea 17 September 1951."" ""Plaque erected by Waianae Civic Association, American Legion Pililaau Post 12, Hawaiian Civic Club, Waianae Businessmen's Association, Boy Scouts of America Troop 18 Cub Pack 18, Waianae Parent Teachers Association, Board of Public Parks and Recreation, City and County of Honolulu, 1955.""",H-16 W-24 inches,,Department of Parks & Recreation Collection,1955.02
FCB6CD76-86F9-4F5D-A7CE-531368634892,https://hiculturearts.pastperfectonline.com/webobject/FCB6CD76-86F9-4F5D-A7CE-531368634892,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/20090501.jpg'],Profile I,Print,Pegge Hopper,1984,Serigraph print of a portrait of a Hawaiian woman in profile with a flower behind her right ear.,H-21.125 W-21.188 D-1.25 inches,Gift of Trudi S. Saito,City & County of Honolulu Collection,2009.05.01
36D5AF5F-6817-47C9-B443-101812011929,https://hiculturearts.pastperfectonline.com/webobject/36D5AF5F-6817-47C9-B443-101812011929,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/20090502.jpg'],Profile II,Print,Pegge Hopper,1984,Serigraph print of a portrait of a Hawaiian woman in three-quarter view with a feather headband on.,H-21.125 W-21.188 D-1.25 inches,Gift of Trudi S. Saito,City & County of Honolulu Collection,2009.05.02
B74F2578-9D92-43AB-9DF7-557005495594,https://hiculturearts.pastperfectonline.com/webobject/B74F2578-9D92-43AB-9DF7-557005495594,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200718.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200718-2.jpg']",Projection,Painting,William H. Williams III,2005,Square stylized painting in blue tones with layers of text.,H-47.5 W-47.5 D-1.5 inches,CIty and County of Honolulu Purchase,City & County of Honolulu Collection,2007.18
9C3FD5BA-3330-423A-84F6-607751836667,https://hiculturearts.pastperfectonline.com/webobject/9C3FD5BA-3330-423A-84F6-607751836667,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/19690207.jpg'],Prospectus Horti deliciarium Axariani,Print,,1766,"Hand colored ""Vue Optique"" print of a formal European garden.",H-12.5 W-16.75 inches,Gift of Francis MacKinnon Damon,Department of Parks & Recreation Collection,1969.02.07
2A560F68-E54A-41B3-B4BC-167346080330,https://hiculturearts.pastperfectonline.com/webobject/2A560F68-E54A-41B3-B4BC-167346080330,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197001-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197001.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197001-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/010/197001-4.jpg']","Pua Honua ""Earth Flower""",Sculpture,Charles Watson,1970,Sculpture of a stylized flower capped with a chrome sphere. Located in the moat of the Neal Blaisdell Center Arena.,H-16 Dia-8 feet,Gift of the Honolulu Construction Industry,City and County of Honolulu Collection,1970.01
12C9B332-A1E3-4465-81D1-448877493140,https://hiculturearts.pastperfectonline.com/webobject/12C9B332-A1E3-4465-81D1-448877493140,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197508.jpg'],Pua Melia,Print,Janet Holaday,,Framed print of plumeria flowers. Considered missing since 2/18/1994 from the Waipahu Satellite City Hall.,H-19 W-26 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.08
17BCD358-80C8-4C7E-A1F7-991158930299,https://hiculturearts.pastperfectonline.com/webobject/17BCD358-80C8-4C7E-A1F7-991158930299,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/19781503.jpg'],Puanani (Beatiful Blossom),Painting,Terrence William Shea,1978,"One of a suite of four oil paintings titled ""Na Paka Olu Olu"" (Pleasant Parks).",H-49 W-61 inches,Funded in part by the Comprehensive Employment Training Act,City & County of Honolulu Collection,1978.15.03
7E302CF3-9A58-44CA-8862-344250572810,https://hiculturearts.pastperfectonline.com/webobject/7E302CF3-9A58-44CA-8862-344250572810,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19901113-3.jpg'],"Puha ka honu, ua awakea",Print,James Koga,1990,"Lithograph print of a sea turtle. The title translates as ""When the turtle comes up to breathe, it is daylight.""",H-18.25 W-24.25 inches,City and County of Honolulu Purchase,City & County of Honolulu,1990.11.13
5431662A-008A-4745-BDF4-883590098181,https://hiculturearts.pastperfectonline.com/webobject/5431662A-008A-4745-BDF4-883590098181,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/art29.jpg'],Punaluu,Painting,Viki Snyder,1976,,H-26 W-30 inches,City & County of Honolulu Purchase,Honolulu City Council Collection,ART-29
6045C044-172D-45CA-BF9B-008154013636,https://hiculturearts.pastperfectonline.com/webobject/6045C044-172D-45CA-BF9B-008154013636,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952101j.jpg'],"Punaluu Black Sand Beach, Hawaii",Painting,Bill Braden,1995,One of ten paintings in the Best Beaches of Hawaii series.,H-34 W-34 inches,City and County of Honolulu Purchase,City & County of Honolulu,1995.21.01j
F39718AD-FAAE-4DF1-9BC7-652968923510,https://hiculturearts.pastperfectonline.com/webobject/F39718AD-FAAE-4DF1-9BC7-652968923510,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952108.jpg'],"Punaluu Black Sands Beach, Hawaii",Poster,Bill Braden,1995,"Poster from Bill Braden's ""Best Beaches of Hawaii"" series.",H-20.25 W-16.875 D-0.75 inches,City and County of Honolulu Purchase,Mayor's Office of Culture & the Arts Collection,1995.21.08
7936BCB8-62B2-43E3-B624-281127369976,https://hiculturearts.pastperfectonline.com/webobject/7936BCB8-62B2-43E3-B624-281127369976,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19952104.jpg'],"Punaluu Black Sands Beach, Kauai",Print,Bill Braden,,Serigraph,,City and County of Honolulu Purchase,Mayor's Office of Culture & the Arts Collection,1995.21.04
6256DE11-87B0-45B4-A861-876754781063,https://hiculturearts.pastperfectonline.com/webobject/6256DE11-87B0-45B4-A861-876754781063,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197559.jpg'],Punaluu Oahu,Painting,Viki Snyder,1975,,H-26 W-30 inches,City and County of Honolulu Purchase,City & County of Honolulu,1975.59
8BBABF94-159D-4D51-A3F6-379106348529,https://hiculturearts.pastperfectonline.com/webobject/8BBABF94-159D-4D51-A3F6-379106348529,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/195801.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/195801-2.jpg']",Pure Water - Man's Greatest Need,Mural,Juliette May Fraser,1958,"A mural depicting various agricultural activities occurring in Hawaii over several time periods, from pre-contact to the 20th century. Located in the Board of Water Supply Building Lobby.",H-72 W-477 inches,,Board of Water Supply Collection,1958.01
A1ADAF3B-08BA-47ED-ABE2-079405455030,https://hiculturearts.pastperfectonline.com/webobject/A1ADAF3B-08BA-47ED-ABE2-079405455030,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/195902.jpg'],Pure Water Man's Greatest Need,Door,"Wood, Weed & Associates",1959,Two pairs of etched steel panels on steel elevator doors of  scenes relating to water and depicting a figure in traditional Hawaiian dress. Located at the Board of Water Supply main building's first floor elevators.,H-12 W-10.375 inches,,Board of Water Supply Collection,1959.02
4695B6E5-E63E-4672-A0FA-620625493803,https://hiculturearts.pastperfectonline.com/webobject/4695B6E5-E63E-4672-A0FA-620625493803,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19940605.jpg'],Puu Kapolei Heiau,"Print, Photographic",Anne Landgraf,1989,Hand etched silver gelatin print.,H-23 W-28 inches,City and County of Honolulu Purchase,City & County of Honolulu,1994.06.05
C72DBF3F-B628-46B8-AC17-408927920330,https://hiculturearts.pastperfectonline.com/webobject/C72DBF3F-B628-46B8-AC17-408927920330,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19910201.jpg'],Puuomahana Bluff Overlooking...,Painting,Margaret Fleming Waldron,1968,Large modern seascape depicting a small rocky cove with three seabirds on the lower right recto foreground.,H-54.5 W-153 inches,Gift of Arcadia Retirement Residence,City & County of Honolulu,1991.02.01
7F88D097-5EFB-47FC-A4EE-979910497608,https://hiculturearts.pastperfectonline.com/webobject/7F88D097-5EFB-47FC-A4EE-979910497608,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19910101.jpg'],Pu‘inokolu A Hina,Print,Dietrich Varez,1991,Woodblock print.,H-23.625 W-29 inches,,City & County of Honolulu,1991.01.01
D2C0ADA3-4C2D-43C4-8389-530398409740,https://hiculturearts.pastperfectonline.com/webobject/D2C0ADA3-4C2D-43C4-8389-530398409740,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/006/195001-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/008/195001-3.jpg']",Queen Emma,Bust,Alice Lenning Campbell,1949,"A terracotta bust of Queen Emma with her hair drawn up from her face and neck, and pinned. She wears a tiara of leaf, vein-like incised lins with flattened round shapes along the horizontal central stem in her hair. A pendulum shaped earring appears on her proper right ear. Originally installed on a pedestal at Queen Emma Square.",H-18 W-14 D-12 inches,Gift of Mrs. Walter F. Dillingham,City & County of Honolulu,1950.01
00ECB8F8-0B0D-42EB-B50F-518178216560,https://hiculturearts.pastperfectonline.com/webobject/00ECB8F8-0B0D-42EB-B50F-518178216560,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199905.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199905-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199905-3.jpg']",Queen Emma,Bust,Ron Smith,1999,"Bronze bust of Queen Emma. Plaque reads ""Queen Emma 1836-1885."" Located in Queen Emma Square.",H-20 W-19 D-11 inches,City and County of Honolulu Purchase,City and County of Honolulu Collection,1999.05
56C88665-275B-45D3-822B-440902915374,https://hiculturearts.pastperfectonline.com/webobject/56C88665-275B-45D3-822B-440902915374,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200106.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200106-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200106-3.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200106-4.jpg']",Queen Kapi‘olani,Sculpture,Holly Young,2001,Life-size colored bronze figure of Queen Kapiolani. Located near the Kapiolani Park Bandstand.,H-78 W-32 D-32 inches,City and County of Honolulu Purchase,City and County of Honolulu Collection,2001.06
ACA0EF9D-BB29-4D1F-BD48-951782786300,https://hiculturearts.pastperfectonline.com/webobject/ACA0EF9D-BB29-4D1F-BD48-951782786300,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/199517.jpg'],Rain Temple Tea,Teapot,Gail Bakutis,1994,Raku fired ceramic teapot.,H-32 W-18 D-19 inches,City and County of Honolulu Purchase,City & County of Honolulu,1995.17
2C9E7E4E-0402-46C9-B1E7-648056398834,https://hiculturearts.pastperfectonline.com/webobject/2C9E7E4E-0402-46C9-B1E7-648056398834,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930602.jpg'],Rain: One Record After Another,Print,Laura Smith,1993,Woodcut screenprint.,,City and County of Honolulu Purchase,City & County of Honolulu,1993.06.02
1AC8A976-5056-4702-98D9-229431301805,https://hiculturearts.pastperfectonline.com/webobject/1AC8A976-5056-4702-98D9-229431301805,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/199105-2.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/004/199105.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/199105-3.jpg']",Rajiv Gandhi,Plaque,,19919,A bronze plaque with a profile medallion.,H-30 W-20 feet,,Honolulu Zoo Collection,1991.05
CA5CAA85-5B2C-4A1A-82C0-688050990021,https://hiculturearts.pastperfectonline.com/webobject/CA5CAA85-5B2C-4A1A-82C0-688050990021,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/193801-2.jpg'],"Rear Admiral Richard T. Thomas, R.N.",Plaque,Daughters of Hawaii,1938,A bronze plaque set in a stone wall in honor of Rear Admiral Richard Darton Thomas of the British Royal Navy who restored the sovereignty of King Kamehameha III in 1843. Located in Thomas Square along Beretania Street.,,Gift of the Daughters of Hawaii,City and County of Honolulu Collection,1938.01
F4383CD6-AEF7-4521-B4DB-537034343983,https://hiculturearts.pastperfectonline.com/webobject/F4383CD6-AEF7-4521-B4DB-537034343983,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/20020102.jpg'],Red Line,"Plate, Decorative",Douglas Kenney,1995,Glazed ceramic plate.,H-38 W-38 D-2.813 Dia-38 inches,City and County of Honolulu Purchase,City & County of Honolulu,2002.01.02
31503B2D-A3F0-4344-99AA-062446700099,https://hiculturearts.pastperfectonline.com/webobject/31503B2D-A3F0-4344-99AA-062446700099,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19941105.jpg'],Red Orchid,Print,Dean Oshiro,1993,Color photocopier print.,H-14 W-18 inches,City & County of Honolulu Purchase,City & County of Honolulu,1994.11.05
6B21E3C8-D2DA-4ED9-AC8F-214759174306,https://hiculturearts.pastperfectonline.com/webobject/6B21E3C8-D2DA-4ED9-AC8F-214759174306,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930801.jpg'],Red Steps - Kaimuki,Painting,Nancy Poes,,,H-38 W-30 inches,City & County of Honolulu Purchase,City & County of Honolulu,1993.08.01
7E9B974A-924B-4E58-8383-875812151114,https://hiculturearts.pastperfectonline.com/webobject/7E9B974A-924B-4E58-8383-875812151114,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/005/20120702-5.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/006/20120702-12.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/006/20120702-13.jpg']",Red Zigzag,Sculpture,George N. Newton,2009,A flat bisected kinetic metal sculpture in black with the two parts separated by a zigzag pattern whose reveal is colored red. The sculpture has an audible element.,H-146 W-16 D-12 inches,City and County of Honolulu Purchase,City and County of Honolulu Collection,2012.07.02
3CD6F673-9424-4F77-BC71-170306637490,https://hiculturearts.pastperfectonline.com/webobject/3CD6F673-9424-4F77-BC71-170306637490,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19970302.jpg'],Reef #2,Print,Louis Pohl,1997,"One of the ""Sea Series"" prints.",,Gift of Coopers and Lybrand,City & County of Honolulu Collection,1997.03.02
35EB6E03-5DB3-4A24-9C57-142355713926,https://hiculturearts.pastperfectonline.com/webobject/35EB6E03-5DB3-4A24-9C57-142355713926,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/002/19930101.jpg'],Reflection of the Sun I,"Print, Photographic",Stan Tomita,1978,A framed set of four toned silver gelatin prints.,H-20.25 W-39.25 D-1.375 inches,City and County of Honolulu Purchase,City & County of Honolulu,1993.01.01
08833B4E-14DC-48EC-B485-221015475445,https://hiculturearts.pastperfectonline.com/webobject/08833B4E-14DC-48EC-B485-221015475445,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/19951101-2.jpg'],Reflections,Painting,Jonathan Busse,1994,Acrylic on canvas painting.,H-16 W-20 inches,City & County of Honolulu Purchase,City & County of Honolulu,1995.11.01
26A57A42-8FAA-4BB4-B953-382331540335,https://hiculturearts.pastperfectonline.com/webobject/26A57A42-8FAA-4BB4-B953-382331540335,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198605.jpg'],Remebrance: Kauai,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.05
84EAE44F-E153-48AB-A1EB-620454844567,https://hiculturearts.pastperfectonline.com/webobject/84EAE44F-E153-48AB-A1EB-620454844567,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198606.jpg'],Remembrance: Hawaii,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.06
BD8C879D-030A-4E90-9E9C-433005507417,https://hiculturearts.pastperfectonline.com/webobject/BD8C879D-030A-4E90-9E9C-433005507417,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198602-2.jpg'],Remembrance: Lanai,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.02
B1F41A85-09D9-4283-9EA0-482446110396,https://hiculturearts.pastperfectonline.com/webobject/B1F41A85-09D9-4283-9EA0-482446110396,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198607-2.jpg'],Remembrance: Maui,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.07
D51ABCDA-7E7D-46A4-AEE1-745735781022,https://hiculturearts.pastperfectonline.com/webobject/D51ABCDA-7E7D-46A4-AEE1-745735781022,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198603.jpg'],Remembrance: Molokai,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.03
91A0345A-AD72-4BCC-B41D-848580595966,https://hiculturearts.pastperfectonline.com/webobject/91A0345A-AD72-4BCC-B41D-848580595966,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/198604.jpg'],Remembrance: Oahu,Print,Allyn Bromley,1985,One of a set of six serigraphs.,H-36.75 W-28.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1986.04
AE8387EF-8E88-47A0-99C5-237217281719,https://hiculturearts.pastperfectonline.com/webobject/AE8387EF-8E88-47A0-99C5-237217281719,"['https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200003.jpg', 'https://s3.amazonaws.com/pastperfectonline/images/museum_220/003/200003-2.jpg']",Resting Dancer,Sculpture,Tuck Langland,2000,Three-quarter scale bronze figure of a woman resting on a bench. Located on the Neal Blaisdell Center Concert Hall lawn.,H-48 W-48 D-21 inches,Mayor's Office of Culture and the Arts Purchase,Mayor's Office of Culture and the Arts Collection,2000.03
2EF217CD-F9FC-40ED-B325-719999648730,https://hiculturearts.pastperfectonline.com/webobject/2EF217CD-F9FC-40ED-B325-719999648730,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197534.jpg'],Resting Trio,"Print, Photographic",Francis Haar,1975,,H-15.188 W-17.813 inches,City & County of Honolulu Purchase,City & County of Honolulu,1975.34
40044D67-E4DE-41EC-A48E-030712325747,https://hiculturearts.pastperfectonline.com/webobject/40044D67-E4DE-41EC-A48E-030712325747,['https://s3.amazonaws.com/pastperfectonline/images/museum_220/001/197526.jpg'],Revisitation,Painting,John Whyland,1975,An impressionistic acrylic on canvas painting of the side of a house with a white roof.,H-30.75 W-40.5 inches,City and County of Honolulu Purchase,City & County of Honolulu,1975.26
